niche,map_id,scenario,best_performance,combination
20000,11,2,3.619616809385253,4
20000,12,2,3.1630267800360965,4
20000,13,2,2.956078536308777,4
20000,14,2,3.725326661738178,4
20000,15,2,3.8264785068685843,4
20000,16,2,3.2294381535415067,4
20000,17,2,2.7808141420648207,4
20000,18,2,4.874406474480669,4
20000,19,2,3.2255891044006266,4
20000,20,2,3.2265700284445695,4
20000,1,2,3.246493521714091,5
20000,2,2,2.4069368265141167,5
20000,3,2,3.070565159559507,5
20000,4,2,2.0331344110265297,5
20000,5,2,2.570716756352081,5
20000,6,2,3.0572751550495854,5
20000,7,2,2.9806119474691832,5
20000,8,2,2.706922822521298,5
20000,9,2,3.1807678460709194,5
20000,10,2,3.1163096702753528,5
20000,11,2,2.8089719588016884,5
20000,12,2,2.801176723306662,5
20000,13,2,2.690127598863179,5
20000,14,2,3.333501631486113,5
20000,15,2,2.754189548175706,5
20000,16,2,2.8090267597733454,5
20000,17,2,2.2710147222778594,5
20000,18,2,2.743059574783478,5
20000,19,2,2.404291441407022,5
20000,20,2,3.0081371515165567,5
20000,1,2,2.031526520094075,6
20000,2,2,1.4556860132075868,6
20000,3,2,2.2393894249158564,6
20000,4,2,1.6081144165707466,6
20000,5,2,0.7602444369828161,6
20000,6,2,1.3510092696542817,6
20000,7,2,1.7491551642314238,6
20000,8,2,1.0879882552016567,6
20000,9,2,3.1421967918786375,6
20000,10,2,1.423353974268093,6
20000,11,2,2.151607758396625,6
20000,12,2,2.2806954496221685,6
20000,13,2,1.5009600984716205,6
20000,14,2,2.6151316906751827,6
20000,15,2,2.7094791615818066,6
20000,16,2,2.5424078322399812,6
20000,17,2,1.0745713544576236,6
20000,18,2,1.2582850693015413,6
20000,19,2,1.5702670233292808,6
20000,20,2,0.625830587971749,6
20000,1,3,1.504714213920451,1
20000,2,3,2.2929214641420925,1
20000,3,3,2.284903132700982,1
20000,4,3,2.372860995891381,1
20000,5,3,2.3144865441138536,1
20000,6,3,2.340065983756021,1
20000,7,3,1.350901985293547,1
20000,8,3,2.1672529587809204,1
20000,9,3,2.8515666673176714,1
20000,10,3,1.8738876846615904,1
20000,11,3,2.044181763049187,1
20000,12,3,2.5457369338291356,1
20000,13,3,1.3318561258861643,1
20000,14,3,3.643331894215946,1
20000,15,3,1.2155166237126251,1
20000,16,3,0.6061574560692202,1
20000,17,3,2.6071473372935,1
20000,18,3,0.7288027841558501,1
20000,19,3,1.4383724468499242,1
20000,20,3,1.4629360716741844,1
20000,1,3,3.05748004185974,2
20000,2,3,0.6716947945867863,2
20000,3,3,1.2620198502654714,2
20000,4,3,1.8778218571926946,2
20000,5,3,0.8124329244784592,2
20000,6,3,1.3881057058472173,2
20000,7,3,0.8385317783459313,2
20000,8,3,2.564562027803919,2
20000,9,3,1.2521660613740149,2
20000,10,3,2.030306874285993,2
20000,11,3,1.809227608145824,2
20000,12,3,2.383398635656168,2
20000,13,3,2.7292484350446937,2
20000,14,3,0.9697377587953615,2
20000,15,3,1.1993041299775222,2
20000,16,3,1.6326185268392197,2
20000,17,3,2.676266698914641,2
20000,18,3,0.8618647422437914,2
20000,19,3,1.977551121893722,2
20000,20,3,0.5579897788064009,2
20000,1,3,1.9239762779186314,3
20000,2,3,1.4427455447384678,3
20000,3,3,1.4806279078711082,3
20000,4,3,2.674214673087818,3
20000,5,3,1.5388865695238767,3
20000,6,3,2.8763577964855447,3
20000,7,3,1.054641283100899,3
20000,8,3,0.37004807537957213,3
20000,9,3,1.4098142845963428,3
20000,10,3,2.9084196010281804,3
20000,11,3,1.1068377433223349,3
20000,12,3,1.2150013448419266,3
20000,13,3,0.939262063448465,3
20000,14,3,2.3365837395105875,3
20000,15,3,3.193889736898364,3
20000,16,3,1.355499132796284,3
20000,17,3,1.4517110782435665,3
20000,18,3,0.843373024894057,3
20000,19,3,0.8608795385770525,3
20000,20,3,0.7501552831812123,3
20000,1,4,0.4732095666044396,1
20000,2,4,0.49867679057931436,1
20000,3,4,0.7616862591092581,1
20000,4,4,1.2286583232479111,1
20000,5,4,0.5591113090106831,1
20000,6,4,0.41415157312131456,1
20000,7,4,0.3284916535298223,1
20000,8,4,0.7060236280550479,1
20000,9,4,0.47989859418718966,1
20000,10,4,0.49886326556704447,1
20000,11,4,0.49464482002889154,1
20000,12,4,0.5167244680954557,1
20000,13,4,0.47304162858145,1
20000,14,4,0.575643041159827,1
20000,15,4,0.8140175047044012,1
20000,16,4,0.2645530232953405,1
20000,17,4,0.4643920307183008,1
20000,18,4,0.4444420053038791,1
20000,19,4,0.558453698091908,1
20000,20,4,0.511210919711099,1
20000,1,4,1.1416948022708646,2
20000,2,4,0.6832014611299508,2
20000,3,4,1.0608901563950766,2
20000,4,4,1.6000163598780612,2
20000,5,4,1.5820055423634931,2
20000,6,4,1.3172270275393068,2
20000,7,4,0.7854846155966473,2
20000,8,4,1.0423432439648788,2
20000,9,4,1.0549958468194178,2
20000,10,4,1.1822447590545258,2
20000,11,4,1.2903395891202782,2
20000,12,4,1.049128528357117,2
20000,13,4,1.878177129602098,2
20000,14,4,1.5950789508846572,2
20000,15,4,1.1853255361081212,2
20000,16,4,1.3445610069046137,2
20000,17,4,1.0374421767541278,2
20000,18,4,0.5246541260026362,2
20000,19,4,0.7987908171432112,2
20000,20,4,0.5646141691646704,2
20000,1,4,2.20127444035172,3
20000,2,4,0.5683505823565488,3
20000,3,4,1.2765661782975193,3
20000,4,4,1.2661022845807162,3
20000,5,4,1.0656147282956019,3
20000,6,4,0.8320831607917811,3
20000,7,4,0.6889969085346047,3
20000,8,4,1.35551280238045,3
20000,9,4,1.0718317604648089,3
20000,10,4,0.8692905799808919,3
20000,11,4,1.8582991404474678,3
20000,12,4,1.1417261131593497,3
20000,13,4,0.7593548665272777,3
20000,14,4,0.8202780030179627,3
20000,15,4,0.7639940425547824,3
20000,16,4,1.9230793329150286,3
20000,17,4,0.6151987510138018,3
20000,18,4,1.0855089022846958,3
20000,19,4,2.7127990956881267,3
20000,20,4,0.9132363518138475,3
20000,1,4,1.3899153494402356,4
20000,2,4,0.6444805599485647,4
20000,3,4,0.8986596531517609,4
20000,4,4,0.9082668317584117,4
20000,5,4,0.6369501144453378,4
20000,6,4,0.7058719761710464,4
20000,7,4,1.2272998324987126,4
20000,8,4,0.4443239659975827,4
20000,9,4,1.0810809034239555,4
20000,10,4,0.47465383314968373,4
20000,11,4,0.5867701843785148,4
20000,12,4,0.36195561609284665,4
20000,13,4,0.7184253418534081,4
20000,14,4,2.038517297807611,4
20000,15,4,1.5475234864607448,4
20000,16,4,0.6920041675202799,4
20000,17,4,1.451844542510235,4
20000,18,4,0.6721083703971242,4
20000,19,4,1.1858482011682199,4
20000,20,4,0.4149402476906964,4
20000,1,4,0.4131416410425513,5
20000,2,4,0.4682373770011783,5
20000,3,4,0.6505434573292894,5
20000,4,4,0.7350752995131908,5
20000,5,4,0.4993146338495145,5
20000,6,4,0.6628708250051922,5
20000,7,4,1.4961976214449495,5
20000,8,4,0.5671859416112153,5
20000,9,4,0.8807242973661952,5
20000,10,4,0.6251133442567434,5
20000,11,4,0.513540225194045,5
20000,12,4,1.0057659896131157,5
20000,13,4,0.6322456456537177,5
20000,14,4,0.9673775467898702,5
20000,15,4,0.494974714862205,5
20000,16,4,1.3789189003026225,5
20000,17,4,0.7492486575359788,5
20000,18,4,1.991085905575226,5
20000,19,4,0.522873676322222,5
20000,20,4,1.3468277533158166,5
20000,1,4,0.40903532147089333,6
20000,2,4,0.6275598319526818,6
20000,3,4,0.40892177622193426,6
20000,4,4,0.6234008706040205,6
20000,5,4,0.8027123418667101,6
20000,6,4,0.37910506915936815,6
20000,7,4,0.45712233504016625,6
20000,8,4,0.536857333124913,6
20000,9,4,0.47399412813752195,6
20000,10,4,0.8006769331356313,6
20000,11,4,0.4495282640880236,6
20000,12,4,0.8005466223533054,6
20000,13,4,0.8424375586611299,6
20000,14,4,0.8397819796345266,6
20000,15,4,0.949219695743108,6
20000,16,4,2.5383149716633344,6
20000,17,4,0.5982565394700499,6
20000,18,4,0.8890739812181819,6
20000,19,4,0.5065576612561095,6
20000,20,4,0.512810283811171,6
20000,1,5,0.5639012808254767,1
20000,2,5,2.386756764844564,1
20000,3,5,0.8171848737482993,1
20000,4,5,0.709686890395376,1
20000,5,5,0.4832409119855591,1
20000,6,5,0.5762476271005356,1
20000,7,5,0.42142850087820344,1
20000,8,5,0.6594448827839637,1
20000,9,5,0.5121881285117632,1
20000,10,5,0.5100601478765616,1
20000,11,5,0.58008274794285,1
20000,12,5,0.9561526305175778,1
20000,13,5,0.5812211136872896,1
20000,14,5,0.548563210606089,1
20000,15,5,0.606455150523745,1
20000,16,5,0.6701362990931885,1
20000,17,5,0.6826958584231949,1
20000,18,5,0.36779668505178004,1
20000,19,5,0.5583545886376083,1
20000,20,5,1.0810189050867192,1
20000,1,5,2.3446531964324953,2
20000,2,5,2.4738608135972355,2
20000,3,5,2.371299779619431,2
20000,4,5,2.55693940489581,2
20000,5,5,0.9957011614710164,2
20000,6,5,1.3900117773822296,2
20000,7,5,1.903530351073011,2
20000,8,5,2.3616649483298633,2
20000,9,5,2.5544585954954173,2
20000,10,5,1.798485879302946,2
20000,11,5,2.416666878736452,2
20000,12,5,2.0309506678894196,2
20000,13,5,1.7346820861954435,2
20000,14,5,2.183673821696447,2
20000,15,5,1.8314844695548689,2
20000,16,5,2.3489997812843497,2
20000,17,5,2.4548495649016453,2
20000,18,5,2.2652578551638585,2
20000,19,5,2.1277003439627906,2
20000,20,5,2.456583079418648,2
20000,1,5,2.5388213315109667,3
20000,2,5,2.496010455270189,3
20000,3,5,2.730298647840068,3
20000,4,5,3.115336236148501,3
20000,5,5,2.8019005464215585,3
20000,6,5,3.225395185808596,3
20000,7,5,2.8722529443328555,3
20000,8,5,1.7934007260702396,3
20000,9,5,2.928969577207369,3
20000,10,5,2.2984923722685866,3
20000,11,5,2.67660049537022,3
20000,12,5,2.4270824640403554,3
20000,13,5,2.455373108183061,3
20000,14,5,2.6252632285369524,3
20000,15,5,2.7451687016999338,3
20000,16,5,2.680471148090038,3
20000,17,5,1.9175019128185387,3
20000,18,5,2.404811552792972,3
20000,19,5,2.5561019472474276,3
20000,20,5,3.1088479258154655,3
20000,1,5,2.51803621133596,4
20000,2,5,1.9517032192121813,4
20000,3,5,1.9052969004207227,4
20000,4,5,1.7774295804932005,4
20000,5,5,2.1296067584060103,4
20000,6,5,1.8169109222871591,4
20000,7,5,1.6993497423012085,4
20000,8,5,2.1906491061355973,4
20000,9,5,2.7613538583584476,4
20000,10,5,1.9094414570817446,4
20000,11,5,1.7354118371482723,4
20000,12,5,1.8441763439566385,4
20000,13,5,2.195336353895069,4
20000,14,5,2.2959476055520267,4
20000,15,5,1.7637828275277976,4
20000,16,5,2.6378289224817877,4
20000,17,5,1.5779740513409366,4
20000,18,5,2.0692675170179204,4
20000,19,5,2.3569059789274664,4
20000,20,5,2.2141488283137596,4
20000,1,5,1.796358919541751,5
20000,2,5,1.0462550827382826,5
20000,3,5,0.9538722636995156,5
20000,4,5,1.3253923632581328,5
20000,5,5,1.6567208245091818,5
20000,6,5,0.8311041236935597,5
20000,7,5,1.1535115086190886,5
20000,8,5,1.5972799907641149,5
20000,9,5,1.7673103380164779,5
20000,10,5,1.7742755235518293,5
20000,11,5,2.2432483819684808,5
20000,12,5,0.8334637263303573,5
20000,13,5,0.7701198876178028,5
20000,14,5,1.9046399999432562,5
20000,15,5,1.8466417235087806,5
20000,16,5,1.7261105553661216,5
20000,17,5,1.137251863333211,5
20000,18,5,0.5740667139013574,5
20000,19,5,2.0491154823021827,5
20000,20,5,1.9917819035534436,5
20000,1,5,1.12089806446436,6
20000,2,5,0.7044179465762648,6
20000,3,5,0.4960389254820124,6
20000,4,5,0.5353944814308503,6
20000,5,5,0.8477928246983755,6
20000,6,5,0.4345397980422581,6
20000,7,5,1.720360901908419,6
20000,8,5,1.237396401604555,6
20000,9,5,0.6771964328170041,6
20000,10,5,0.6683484843516897,6
20000,11,5,0.6332103587959993,6
20000,12,5,0.9371484592443964,6
20000,13,5,1.234936235787846,6
20000,14,5,0.7119262662498279,6
20000,15,5,0.5430738392506241,6
20000,16,5,0.5658957533016674,6
20000,17,5,0.5780611282838769,6
20000,18,5,0.49012041503331455,6
20000,19,5,0.5454345207404394,6
20000,20,5,0.6861189827990075,6
