niche,map_id,scenario,best_performance,combination
40000,18,3,2.6178360515688515,1
40000,19,3,0.7458085347283541,1
40000,20,3,1.0705049972012266,1
40000,1,3,1.292805078089749,2
40000,2,3,0.7276422049670003,2
40000,3,3,2.804668521029782,2
40000,4,3,1.6682809678934833,2
40000,5,3,1.462531761662768,2
40000,6,3,0.9944629284283563,2
40000,7,3,1.2201438755772958,2
40000,8,3,0.8687749670833669,2
40000,9,3,1.4111141501718771,2
40000,10,3,1.7966967583745925,2
40000,11,3,0.6409253987953732,2
40000,12,3,1.4879667838329298,2
40000,13,3,1.2339298499906812,2
40000,14,3,1.3083242795052932,2
40000,15,3,2.8533986640601188,2
40000,16,3,0.9424775692370689,2
40000,17,3,2.4539814989796507,2
40000,18,3,0.9096323472181195,2
40000,19,3,1.258564122745531,2
40000,20,3,1.3357601108330284,2
40000,1,3,1.294418884506024,3
40000,2,3,0.9365581173691425,3
40000,3,3,0.6759804248923211,3
40000,4,3,1.0647252677878773,3
40000,5,3,2.428580837003458,3
40000,6,3,0.6033541319631903,3
40000,7,3,1.0075800331154459,3
40000,8,3,1.3379728265465127,3
40000,9,3,1.4316336099070512,3
40000,10,3,1.2150052034019487,3
40000,11,3,0.6443702612376567,3
40000,12,3,1.1475474621062667,3
40000,13,3,0.37972476444067316,3
40000,14,3,0.7642686705234688,3
40000,15,3,1.8575184479298272,3
40000,16,3,1.434894871285874,3
40000,17,3,2.242773354027595,3
40000,18,3,0.9268428171556141,3
40000,19,3,1.0319057823610032,3
40000,20,3,0.8496387388884966,3
40000,1,4,0.7036396657634669,1
40000,2,4,0.8119770800669857,1
40000,3,4,1.38553477403619,1
40000,4,4,0.8724949051934136,1
40000,5,4,0.5614334498565446,1
40000,6,4,0.510927223126098,1
40000,7,4,0.5340113070716762,1
40000,8,4,0.45537806658357133,1
40000,9,4,0.5381233222348283,1
40000,10,4,0.8657372324632092,1
40000,11,4,0.6544963460352871,1
40000,12,4,0.589507472179245,1
40000,13,4,0.5736104606015092,1
40000,14,4,0.38296541869273654,1
40000,15,4,0.6535386695631593,1
40000,16,4,0.8745949019830759,1
40000,17,4,0.9783306959631831,1
40000,18,4,0.5166720729188944,1
40000,19,4,0.49801980061335327,1
40000,20,4,0.622152899513837,1
40000,1,4,1.5331675610372968,2
40000,2,4,1.6109178513086337,2
40000,3,4,0.8868272140732106,2
40000,4,4,1.2325090658907634,2
40000,5,4,2.1569251999912633,2
40000,6,4,1.0227657164278783,2
40000,7,4,2.468476022882581,2
40000,8,4,0.8499329269201754,2
40000,9,4,1.522115265928156,2
40000,10,4,0.985700050980428,2
40000,11,4,0.9986281624063218,2
40000,12,4,0.987692484095536,2
40000,13,4,1.4945019350649962,2
40000,14,4,1.6716054350510472,2
40000,15,4,1.6172979604257334,2
40000,16,4,0.5609974592804434,2
40000,17,4,2.1088087105275846,2
40000,18,4,1.1414130242951184,2
40000,19,4,0.39233194248007563,2
40000,20,4,1.2341413330783704,2
40000,1,4,1.3287322823978247,3
40000,2,4,0.676879064554765,3
40000,3,4,0.8184500418284405,3
40000,4,4,1.8032598880413633,3
40000,5,4,1.0830197100821326,3
40000,6,4,1.1506153785382744,3
40000,7,4,1.1678002490077435,3
40000,8,4,0.9644017587564327,3
40000,9,4,1.1787147101394526,3
40000,10,4,0.9015784104377305,3
40000,11,4,0.9620721780851584,3
40000,12,4,1.1043659489225004,3
40000,13,4,0.9590362736740002,3
40000,14,4,1.8475303955108282,3
40000,15,4,1.0629397263486866,3
40000,16,4,1.4440577023045673,3
40000,17,4,1.4726229879139339,3
40000,18,4,0.5495469900759429,3
40000,19,4,0.4755165495292628,3
40000,20,4,1.017730959954951,3
40000,1,4,1.5826966654733512,4
40000,2,4,0.8562003122014719,4
40000,3,4,1.3241215958629078,4
40000,4,4,0.6977692775071523,4
40000,5,4,0.5752733287125285,4
40000,6,4,0.8416120891264963,4
40000,7,4,0.5577117266116962,4
40000,8,4,1.1622708235642778,4
40000,9,4,0.4429847937789071,4
40000,10,4,2.129114206904707,4
40000,11,4,1.7739484415895825,4
40000,12,4,1.2159267777963187,4
40000,13,4,0.7979877005231394,4
40000,14,4,0.6882286255796304,4
40000,15,4,0.6008416635853694,4
40000,16,4,1.0467766769401785,4
40000,17,4,1.6390266474350377,4
40000,18,4,0.6538101347581391,4
40000,19,4,0.4927216286061019,4
40000,20,4,0.5141635021818513,4
40000,1,4,0.9150576812603348,5
40000,2,4,1.2161168852382302,5
40000,3,4,0.4568673135746881,5
40000,4,4,0.756323829383048,5
40000,5,4,1.0619086694512672,5
40000,6,4,0.7128618496721477,5
40000,7,4,0.4427848271285021,5
40000,8,4,1.5150266107767056,5
40000,9,4,1.3709098246699205,5
40000,10,4,1.0347891437213907,5
40000,11,4,0.4353444610137341,5
40000,12,4,0.9305402240340704,5
40000,13,4,0.5570791580512064,5
40000,14,4,0.7930530140791812,5
40000,15,4,0.7821135495695392,5
40000,16,4,0.7713100189787595,5
40000,17,4,1.33036884515263,5
40000,18,4,0.6051777653497077,5
40000,19,4,0.5637894496172026,5
40000,20,4,1.2104768272475657,5
40000,1,4,0.6051904208383384,6
40000,2,4,1.9443513154499361,6
40000,3,4,0.5238789472547947,6
40000,4,4,0.6738918464558344,6
40000,5,4,0.7453360037861143,6
40000,6,4,0.6278243058026808,6
40000,7,4,0.4481224478996491,6
40000,8,4,0.616459931314154,6
40000,9,4,0.533468727443103,6
40000,10,4,1.2387863568327793,6
40000,11,4,0.8310692809661951,6
40000,12,4,1.4578982606253923,6
40000,13,4,0.5778967382514043,6
40000,14,4,0.9285252091343067,6
40000,15,4,0.6811158425457153,6
40000,16,4,0.43233873970859105,6
40000,17,4,0.7157631116717635,6
40000,18,4,0.6153089824254062,6
40000,19,4,0.7103411898556795,6
40000,20,4,0.6576784355331459,6
40000,1,5,1.358548525468667,1
40000,2,5,0.7369678193734119,1
40000,3,5,0.7243201020200777,1
40000,4,5,0.7112951234286101,1
40000,5,5,0.5036524243973303,1
40000,6,5,0.40875038528081653,1
40000,7,5,0.5216585638360829,1
40000,8,5,0.5466090449364885,1
40000,9,5,0.4366543240173435,1
40000,10,5,0.9553413416128707,1
40000,11,5,0.5880544494606483,1
40000,12,5,0.6131182043818575,1
40000,13,5,0.41115979887700765,1
40000,14,5,0.6610370074142251,1
40000,15,5,0.6060885326642845,1
40000,16,5,0.34021553905262875,1
40000,17,5,0.885185436055952,1
40000,18,5,0.649290993508888,1
40000,19,5,0.5713439163653665,1
40000,20,5,0.6148845831301539,1
40000,1,5,2.0536407821261555,2
40000,2,5,2.3936118067554952,2
40000,3,5,1.940855293421443,2
40000,4,5,2.1450012087581145,2
40000,5,5,1.679736812157177,2
40000,6,5,2.1044187981921265,2
40000,7,5,2.183026922479975,2
40000,8,5,1.434495464313044,2
40000,9,5,1.8542643621825772,2
40000,10,5,2.014611565369834,2
40000,11,5,2.183072039483597,2
40000,12,5,1.6614705066143285,2
40000,13,5,0.9364540720866715,2
40000,14,5,1.4451356730865372,2
40000,15,5,2.000551708102189,2
40000,16,5,2.0845926674998445,2
40000,17,5,2.3550221466935226,2
40000,18,5,2.1884284079413905,2
40000,19,5,2.08147532564223,2
40000,20,5,2.3110072663273162,2
40000,1,5,1.8181472336729965,3
40000,2,5,2.9728857493798846,3
40000,3,5,2.6653008984583404,3
40000,4,5,2.3980621345851523,3
40000,5,5,2.7147722009711517,3
40000,6,5,2.673638715703972,3
40000,7,5,2.529994377244903,3
40000,8,5,2.4167500177622894,3
40000,9,5,1.8999112058403282,3
40000,10,5,2.812131644304072,3
40000,11,5,2.307254405390686,3
40000,12,5,2.6354630682243783,3
40000,13,5,2.756164136886014,3
40000,14,5,2.42111109227971,3
40000,15,5,2.437888917437439,3
40000,16,5,1.9262284784726407,3
40000,17,5,2.922555260075515,3
40000,18,5,2.174166695620265,3
40000,19,5,2.5886060945740668,3
40000,20,5,2.4590408423690753,3
40000,1,5,2.7442132416732328,4
40000,2,5,2.317912205878321,4
40000,3,5,1.9780964123420393,4
40000,4,5,1.6413095891608211,4
40000,5,5,2.606160231961668,4
40000,6,5,1.6565046476562775,4
40000,7,5,2.027999990785722,4
40000,8,5,1.3494511060156338,4
40000,9,5,1.3218583998044353,4
40000,10,5,2.1791354551422444,4
40000,11,5,2.7095719257795707,4
40000,12,5,2.2416265799086332,4
40000,13,5,1.8792204369716357,4
40000,14,5,2.287556836863505,4
40000,15,5,2.3505813435000538,4
40000,16,5,2.503335181564612,4
40000,17,5,2.404525730924654,4
40000,18,5,1.4618293271340121,4
40000,19,5,1.6493473044932514,4
40000,20,5,2.153267760037926,4
40000,1,5,1.159864309186466,5
40000,2,5,2.2313471332448223,5
40000,3,5,2.3478484941916804,5
40000,4,5,1.3910686518838882,5
40000,5,5,1.4251702755344773,5
40000,6,5,0.86728447775738,5
40000,7,5,0.60370486694252,5
40000,8,5,1.3258309846098937,5
40000,9,5,1.2241394588892616,5
40000,10,5,1.5132750651839961,5
40000,11,5,0.5275351641809701,5
40000,12,5,1.0566585329499412,5
40000,13,5,1.4676508908477597,5
40000,14,5,0.7237419358930424,5
40000,15,5,1.4363648135959268,5
40000,16,5,1.1739927123959413,5
40000,17,5,2.1039129861499624,5
40000,18,5,0.5698473394842362,5
40000,19,5,1.7009425099771465,5
40000,20,5,1.7344058899259838,5
40000,1,5,0.8124146958715702,6
40000,2,5,0.6661499456043505,6
40000,3,5,0.8221018800509912,6
40000,4,5,0.6465303355501688,6
40000,5,5,1.1236298902670903,6
40000,6,5,0.5573744089132797,6
40000,7,5,0.26884678698322656,6
40000,8,5,0.5135291798495687,6
40000,9,5,0.8662217725243018,6
40000,10,5,1.837346193939201,6
40000,11,5,0.7756028981606079,6
40000,12,5,0.8139505530060984,6
40000,13,5,0.4904903034544023,6
40000,14,5,0.5865390638117777,6
40000,15,5,1.319229920685798,6
40000,16,5,0.5175012889784999,6
40000,17,5,1.8803439230379113,6
40000,18,5,1.1454977207569634,6
40000,19,5,1.379505197483287,6
40000,20,5,0.5365539946106797,6
